airbnbhostid,airbnbpropertyid,city,superhost_period_all,hostresponseaverage_pastyear,available_days,available_days_avelistedprice,booked_days,booked_days_aveprice,listingtype,createddate,zipcode,bedrooms,bathrooms,instantbookenabled,numberofreviews,ratingoverall,revenue,reservations,host_is_superhost_1_0
7249639,18111731,Miami,11,100.0,146,66.554794,2,89.5,Entire home/apt,2017-04-06,33305,1,1.0,1,26,97,179.0,1,1.0
50949826,9908933,Chicago,6,100.0,173,77.3526,21,68.38095,Entire home/apt,2015-12-09,60609,2,1.0,1,56,89,1436.0,9,0.0
23533897,4550602,New York,12,99.18965,76,74.07895,8,75.0,Private room,2014-10-20,11216,1,2.0,1,65,93,600.0,2,0.0
23518749,4535738,Washington,6,100.0,218,103.86239,5,103.8,Entire home/apt,2014-10-18,20018,1,1.0,0,20,95,519.0,1,1.0
3120508,13832859,Oakland,8,98.1,185,96.52973,41,106.414635,Entire home/apt,2016-07-03,94607,3,1.0,1,60,93,4363.0,16,0.0
29184137,5631165,Los Angeles,5,96.791664,189,114.835976,21,134.4762,Entire home/apt,2015-03-11,90026,0,1.5,0,11,96,2824.0,2,1.0
451746,7965865,Philadelphia,5,96.65753000000001,215,62.67442,29,62.75861999999999,Private room,2015-08-18,19144,1,2.0,0,12,100,1820.0,14,0.0
1131828,806314,New York,5,100.0,141,108.07801,25,116.28,Private room,2012-11-23,10021,1,1.0,0,83,99,2907.0,3,1.0
16707041,3308694,Chicago,12,97.25,194,301.2165,27,307.03705,Entire home/apt,2014-06-13,60661,2,1.0,0,18,94,8290.0,7,0.0
5440183,7945895,Houston,10,100.0,148,40.0,0,0.0,Private room,2015-08-17,77004,1,1.0,0,1,100,0.0,0,0.0
12337660,9887585,Washington,10,100.0,161,57.57764,25,66.52,Private room,2015-12-07,20001,1,1.0,0,40,99,1663.0,7,1.0
133472177,20481472,New York,10,99.47726999999999,194,66.8866,34,68.088234,Private room,2017-08-15,11355,1,1.0,1,4,100,2315.0,15,0.0
10750730,2108718,Philadelphia,9,95.2381,243,62.320988,2,73.0,Private room,2013-12-23,19130,1,1.0,0,14,81,146.0,1,0.0
83278784,19326342,Los Angeles,10,100.0,215,186.49768,14,169.0,Entire home/apt,2017-06-14,90028,1,1.0,1,2,100,2366.0,4,1.0
34979144,18488946,Washington,11,100.0,179,83.96089,80,86.9,Entire home/apt,2017-04-28,20003,1,1.0,1,49,94,6952.0,24,0.0
4955218,20036874,Los Angeles,11,99.80488000000001,183,217.36066,63,216.28572000000003,Entire home/apt,2017-07-21,90048,2,2.0,1,25,95,13626.0,19,1.0
10535426,2057474,New York,11,93.111115,231,161.60606,4,159.0,Entire home/apt,2013-12-10,10021,0,1.0,0,51,93,636.0,1,1.0
15091881,6957615,Philadelphia,6,100.0,154,75.25974000000001,52,74.09615,Entire home/apt,2015-06-20,19119,0,1.0,0,73,97,3853.0,11,1.0
35946004,13165929,Los Angeles,7,97.454544,174,207.32183999999998,57,214.29825,Entire home/apt,2016-05-23,90015,2,2.0,1,26,93,12215.0,17,1.0
66206065,12593830,Los Angeles,10,98.63636,213,46.30986,18,45.0,Private room,2016-04-20,90038,1,3.0,1,19,98,810.0,4,1.0
26560516,11837542,Washington,8,100.0,173,134.83815,40,131.15,Entire home/apt,2016-03-12,20001,1,1.0,1,73,96,5246.0,11,1.0
75664700,21380734,Philadelphia,11,99.91111,189,250.1746,1,173.0,Entire home/apt,2017-10-28,19102,1,1.0,1,2,100,173.0,1,1.0
18393059,10526371,Washington,6,100.0,173,231.87862,89,252.97752000000003,Entire home/apt,2016-01-10,20003,1,1.0,1,57,99,22515.0,23,1.0
1490959,3439664,New York,7,100.0,49,212.34694,0,0.0,Entire home/apt,2014-06-28,11211,1,1.0,0,33,97,0.0,0,1.0
31595127,8326767,Philadelphia,6,100.0,229,78.0131,16,80.0,Entire home/apt,2015-09-10,19127,1,1.0,0,51,98,1280.0,4,1.0
353965,70095,New York,9,100.0,121,80.0,24,80.0,Private room,2011-01-18,10034,1,1.0,0,85,99,1920.0,7,1.0
226697,13249444,New York,12,99.030304,8,55.0,0,0.0,Private room,2017-12-30,11205,1,1.0,0,1,100,0.0,0,0.0
21504393,7660161,Los Angeles,10,99.402985,236,74.12711999999999,17,69.0,Private room,2015-07-29,90015,1,2.0,1,144,99,1173.0,9,1.0
135526680,19344027,Boston,10,100.0,195,107.09231000000001,18,106.88888500000002,Entire home/apt,2017-06-15,2128,2,1.0,1,33,99,1924.0,6,1.0
32167398,6477671,New York,9,99.854164,124,55.39516,8,60.0,Private room,2015-05-18,11106,1,2.0,0,119,95,480.0,4,0.0
55133978,10673957,New York,8,100.0,200,89.745,47,90.57446999999999,Entire home/apt,2016-01-17,11221,1,1.0,0,51,88,4257.0,16,0.0
4765305,14106099,New York,6,100.0,116,246.31897,33,274.75757000000004,Entire home/apt,2016-07-20,10009,1,1.0,0,3,93,9067.0,3,0.0
41758326,10139672,New York,5,96.68421,99,25.454546,33,26.969696000000003,Private room,2015-12-22,11222,1,1.5,1,23,88,890.0,14,0.0
12709713,2484244,Chicago,10,98.57143,79,72.53165,1,50.0,Entire home/apt,2014-03-01,60610,1,1.0,0,12,93,50.0,1,0.0
403838,76561,Los Angeles,5,99.86667,219,101.69863000000001,45,105.22222,Entire home/apt,2011-02-23,90056,0,1.0,1,333,95,4735.0,21,0.0
5867023,1069266,New York,11,100.0,242,204.20248,72,190.125,Entire home/apt,2013-04-11,10022,1,1.0,0,128,91,13689.0,15,1.0
15145143,8212752,Los Angeles,12,100.0,190,83.35263,43,90.23255999999999,Entire home/apt,2015-09-03,90039,1,1.0,1,139,97,3880.0,10,1.0
34494552,7635764,New York,12,100.0,146,90.9863,65,92.07692,Private room,2015-07-27,10019,1,1.0,1,221,97,5985.0,23,1.0
17170345,3404668,New York,5,92.318184,205,45.243904,37,47.0,Private room,2014-06-24,11212,1,1.0,0,57,92,1739.0,8,0.0
1872638,3712683,Dallas,6,99.611115,139,58.633095,3,60.0,Private room,2014-07-25,75228,1,1.0,0,35,99,180.0,2,1.0
14611970,2858010,New York,11,100.0,179,100.7933,61,103.77049,Private room,2014-04-21,10026,1,1.0,0,83,94,6330.0,8,1.0
8978097,16943207,Miami,10,100.0,208,86.78846,61,90.983604,Entire home/apt,2017-01-24,33141,1,1.0,1,24,90,5550.0,14,0.0
16413765,19133220,New York,11,100.0,148,136.71622,39,124.74359,Entire home/apt,2017-06-04,10128,1,1.0,0,25,98,4865.0,9,1.0
4955218,22390884,Los Angeles,12,100.0,184,235.08696,51,228.76471,Entire home/apt,2017-12-24,90048,2,2.0,1,20,97,11667.0,20,1.0
9391057,1789722,Washington,12,100.0,162,119.419754,37,123.0,Entire home/apt,2013-10-12,20010,1,1.0,1,263,98,4551.0,10,1.0
118745519,17515547,New York,10,100.0,183,163.9235,54,149.75926,Entire home/apt,2017-02-27,10013,1,1.0,1,21,92,8087.0,9,0.0
2456789,15094729,Chicago,12,100.0,188,40.994682,40,36.525,Private room,2016-09-16,60631,1,1.0,0,99,97,1461.0,19,1.0
46990986,10388209,Los Angeles,5,100.0,207,117.75845,20,117.5,Entire home/apt,2016-01-04,90028,0,1.0,1,16,89,2350.0,5,0.0
34405493,12916193,Los Angeles,6,99.84425999999999,242,24.533058,0,0.0,Private room,2016-05-07,90038,1,2.0,1,3,93,0.0,0,0.0
1876022,3061036,Chicago,5,100.0,158,69.56329000000001,42,79.47619,Private room,2014-05-15,60616,1,1.0,0,191,96,3338.0,15,0.0
54317,13824,Washington,8,99.0,154,99.83766,11,100.0,Entire home/apt,2009-11-13,20011,0,1.0,0,95,97,1100.0,6,1.0
115920372,20519090,Chicago,11,100.0,196,126.938774,59,145.86441000000002,Entire home/apt,2017-08-17,60614,2,1.0,1,20,99,8606.0,13,1.0
12048149,15228692,New York,12,100.0,184,130.0,33,130.0,Private room,2016-09-24,10011,1,1.0,0,81,99,4290.0,11,1.0
45979461,8770382,Chicago,9,100.0,197,50.13198,29,50.896553000000004,Private room,2015-10-06,60659,1,1.0,1,59,98,1476.0,10,1.0
1117797,21398796,Chicago,11,100.0,106,49.566036,30,39.766666,Private room,2017-10-21,60640,1,1.0,1,3,100,1193.0,5,1.0
49386735,9534064,Los Angeles,9,98.55556,111,194.67567,0,0.0,Entire home/apt,2015-11-17,90024,2,1.0,0,29,96,0.0,0,1.0
20230393,9805697,Oakland,7,99.6,187,73.454544,67,71.522385,Entire home/apt,2015-12-03,94618,1,1.0,1,110,94,4792.0,29,0.0
29184137,5652533,Los Angeles,8,95.72222,86,125.0,0,0.0,Entire home/apt,2015-03-13,90026,0,1.0,0,42,98,0.0,0,1.0
76429897,13704674,Chicago,11,94.55319,199,42.135677,80,42.025,Private room,2016-06-25,60612,1,1.5,0,113,98,3362.0,28,1.0
29901463,5763191,New York,11,98.833336,215,68.8093,49,69.53061,Private room,2015-03-23,10023,1,1.0,0,69,98,3407.0,7,1.0
5348589,9434777,Chicago,6,100.0,233,64.78111,0,0.0,Private room,2015-11-12,60653,1,1.0,0,20,93,0.0,0,0.0
29627910,5716618,Philadelphia,9,100.0,214,70.46729,5,70.0,Private room,2015-03-19,19148,1,1.0,0,4,100,350.0,2,0.0
17308658,16965101,Houston,12,99.5,120,116.35833000000001,8,132.375,Entire home/apt,2017-01-25,77025,3,2.0,0,13,94,1059.0,3,0.0
3952319,23323086,Washington,11,100.0,237,98.37553,71,96.29578000000001,Entire home/apt,2018-02-19,20001,0,1.0,1,9,100,6837.0,24,0.0
24677344,7388240,New York,8,100.0,221,121.30769,21,133.28572,Private room,2015-07-15,11201,1,1.0,0,88,91,2799.0,5,0.0
28018134,16947693,Miami,9,94.47369,159,70.201256,0,0.0,Entire home/apt,2017-01-24,33145,1,1.0,0,9,96,0.0,0,0.0
7157099,3534137,New York,11,99.81132,118,75.0,10,75.0,Private room,2014-07-07,11225,1,1.0,1,26,97,750.0,1,1.0
23322773,4496167,Dallas,6,96.78689,162,65.52469,8,65.0,Private room,2014-10-13,75204,1,1.0,0,31,100,520.0,2,1.0
9148781,9303267,Chicago,12,100.0,182,41.554947,42,50.0,Private room,2015-11-05,60647,1,1.0,1,204,95,2100.0,14,1.0
126136948,19454507,Chicago,10,100.0,132,36.848484,2,39.0,Private room,2017-06-20,60630,1,1.0,1,1,80,78.0,1,0.0
6202853,12247850,Washington,12,100.0,60,78.51666999999999,0,0.0,Private room,2016-04-04,20009,1,1.0,0,41,100,0.0,0,1.0
76050077,17879855,Oakland,11,100.0,183,82.71584,54,80.22222,Entire home/apt,2017-03-22,94607,0,1.0,1,85,95,4332.0,25,0.0
61649970,13940091,New York,11,100.0,147,205.2517,20,210.65,Entire home/apt,2016-07-10,10016,1,1.0,1,15,87,4213.0,4,0.0
1204785,922764,New York,7,99.74,208,225.0,32,225.0,Entire home/apt,2013-02-03,11217,2,1.0,0,155,94,7200.0,10,0.0
8912516,3664537,Miami,11,92.70588000000001,100,100.0,0,0.0,Entire home/apt,2014-07-20,33304,1,1.0,0,11,100,0.0,0,1.0
801232,4407529,Oakland,7,100.0,202,113.77723,24,101.875,Entire home/apt,2014-10-01,94611,1,1.0,1,95,99,2445.0,11,1.0
76518369,13423682,Chicago,7,92.71429,137,171.8686,7,178.0,Entire home/apt,2016-06-08,60642,1,1.0,0,15,99,1246.0,1,1.0
699759,873701,New York,8,100.0,113,154.74336,48,138.54166999999998,Entire home/apt,2013-01-05,11216,1,1.0,0,80,94,6650.0,6,0.0
19301676,3767679,Washington,6,100.0,233,170.17168,9,163.88889,Entire home/apt,2014-07-30,20016,1,1.0,1,65,95,1475.0,8,0.0
184104,6914387,New York,11,100.0,125,208.112,19,188.26315,Entire home/apt,2015-06-18,11211,1,1.0,0,76,99,3577.0,5,1.0
75279920,18506841,New York,10,100.0,223,217.82512000000003,16,248.4375,Entire home/apt,2017-04-29,10027,2,1.0,0,21,100,3975.0,6,1.0
2874433,607781,New York,6,100.0,215,106.67907,55,108.36363999999999,Entire home/apt,2012-07-20,10029,0,1.0,0,84,92,5960.0,6,0.0
65403801,12174019,Los Angeles,6,100.0,83,63.53012,0,0.0,Private room,2016-04-01,90016,1,1.0,0,12,95,0.0,0,0.0
7815,15341486,New York,11,91.92308,16,85.625,0,0.0,Entire home/apt,2016-10-01,11221,1,1.0,0,8,93,0.0,0,0.0
21922655,9133070,Chicago,10,100.0,219,34.86758,35,28.028571999999997,Private room,2015-10-26,60622,1,1.0,1,68,96,981.0,9,1.0
7858620,2519442,Chicago,7,98.166664,242,80.0,5,80.0,Private room,2014-03-06,60615,1,1.5,1,44,93,400.0,1,1.0
55271793,10698063,Miami,8,98.2381,193,52.098446,16,56.0,Private room,2016-01-18,33125,1,1.0,1,21,96,896.0,3,0.0
2339,14374,New York,7,99.9,172,226.09302000000002,79,239.27848999999998,Entire home/apt,2009-11-21,10009,2,1.0,1,147,89,18903.0,12,0.0
1840073,14855628,Chicago,7,95.46875,157,362.1019,0,0.0,Entire home/apt,2016-09-01,60616,1,1.0,0,4,100,0.0,0,0.0
4370632,835992,Washington,9,100.0,26,60.0,0,0.0,Entire home/apt,2012-12-12,20016,1,1.0,0,12,97,0.0,0,0.0
44628536,10392530,Los Angeles,12,95.77965999999999,40,70.0,0,0.0,Entire home/apt,2016-01-04,90016,0,1.0,0,6,97,0.0,0,1.0
19693554,9479138,Miami,6,95.75,56,38.017857,7,42.0,Private room,2015-11-14,33125,1,1.0,0,19,91,294.0,2,0.0
19711777,13748598,New York,10,100.0,162,98.611115,16,99.0,Private room,2016-06-28,7310,1,1.0,1,23,98,1584.0,4,1.0
12571387,11346228,Miami,6,100.0,181,113.53039,12,104.0,Entire home/apt,2016-02-16,33141,1,1.0,1,25,98,1248.0,2,0.0
12581156,15048978,Boston,11,100.0,149,225.07382,58,224.5,Entire home/apt,2016-09-13,2118,1,1.0,1,54,97,13021.0,16,1.0
34012848,16491035,Miami,9,96.85714,232,122.04741999999999,50,127.6,Entire home/apt,2016-12-23,33140,1,1.0,0,35,95,6380.0,13,1.0
44213272,22408376,New York,11,99.82609000000001,129,44.333332,35,36.74286,Private room,2017-12-25,11105,1,1.0,0,6,90,1286.0,8,1.0
16379747,13427873,New York,10,100.0,210,137.9,19,135.47368,Entire home/apt,2016-06-08,11385,2,1.0,0,52,98,2574.0,4,1.0
55342862,12622513,Los Angeles,10,100.0,185,123.78378000000001,31,116.45161399999999,Entire home/apt,2016-04-22,90026,1,1.0,0,75,98,3610.0,6,1.0
44628536,10392530,Los Angeles,6,99.20689399999999,47,72.23404000000001,3,77.0,Entire home/apt,2016-01-04,90016,0,1.0,0,2,100,231.0,1,0.0
37312959,14133414,New York,10,100.0,184,31.5,33,32.0,Private room,2016-07-21,11369,1,1.0,0,160,97,1056.0,17,1.0
3958068,752558,Miami,9,92.833336,218,63.211009999999995,9,65.0,Private room,2012-10-22,33143,1,2.5,0,94,96,585.0,1,1.0
24330722,4707242,Miami,8,100.0,188,59.0,11,59.0,Private room,2014-11-11,33301,1,1.0,0,81,97,649.0,3,1.0
7039396,5979675,New York,12,100.0,133,82.233086,68,81.632355,Entire home/apt,2015-04-10,11207,2,1.0,0,23,94,5551.0,19,1.0
34198825,7043981,Los Angeles,8,100.0,112,145.99107,14,157.14285,Entire home/apt,2015-06-26,90046,1,1.0,1,81,94,2200.0,4,0.0
17000652,3615760,Boston,9,95.3,159,115.73585,33,144.09091,Entire home/apt,2014-07-15,2128,1,1.0,0,116,87,4755.0,3,0.0
6624445,1718584,Washington,10,100.0,200,236.94,41,232.31707999999998,Entire home/apt,2013-09-25,20001,3,2.5,1,46,95,9525.0,9,0.0
60679632,21594227,Los Angeles,11,100.0,128,126.828125,32,115.625,Entire home/apt,2017-11-04,90034,1,1.0,0,3,100,3700.0,5,1.0
129160517,18599078,Los Angeles,10,100.0,169,108.04733999999999,15,106.66666399999998,Private room,2017-05-05,90025,1,1.0,1,17,99,1600.0,3,1.0
90964420,14649373,Dallas,8,100.0,54,60.129630000000006,0,0.0,Private room,2016-08-20,75219,1,1.0,0,6,93,0.0,0,0.0
1664593,1185749,Chicago,11,100.0,223,127.87443999999999,76,121.63158,Entire home/apt,2013-05-19,60612,3,1.0,1,215,98,9244.0,22,1.0
11511734,6866229,Los Angeles,6,96.5,214,104.27103000000001,18,100.111115,Entire home/apt,2015-06-14,90028,1,1.0,0,42,95,1802.0,6,1.0
131858158,19200270,New York,12,100.0,153,99.973854,60,104.13333,Entire home/apt,2017-06-07,11214,1,1.0,0,43,98,6248.0,14,1.0
94974597,15037251,New York,9,97.85714,131,133.03053,34,147.08823999999998,Private room,2016-09-12,10023,1,1.0,0,45,99,5001.0,7,1.0
44076557,10282063,New York,7,93.71429,41,69.585365,8,63.125,Private room,2016-01-01,11213,1,1.0,0,45,95,505.0,6,0.0
28864478,16260847,Los Angeles,8,100.0,13,103.92308,2,100.0,Entire home/apt,2016-12-04,90034,2,1.0,1,31,91,200.0,1,0.0
72936040,13114916,Los Angeles,11,93.45,210,53.538093999999994,29,46.586209999999994,Private room,2016-05-20,90045,1,1.0,0,246,97,1351.0,20,1.0
2566095,4125239,New York,10,93.6,30,149.93333,0,0.0,Entire home/apt,2014-09-09,11205,1,1.0,1,6,77,0.0,0,0.0
97746290,15533905,New York,8,100.0,31,112.80645,0,0.0,Entire home/apt,2016-10-14,10014,0,1.0,1,15,96,0.0,0,1.0
40515465,7712508,Miami,6,91.9,144,114.29861499999998,24,127.625,Entire home/apt,2015-08-01,33139,1,1.0,1,23,88,3063.0,3,0.0
8585988,8775260,Chicago,6,98.46667,219,116.81735,10,109.0,Entire home/apt,2015-10-06,60613,2,1.0,0,43,97,1090.0,4,1.0
76722043,20332326,Miami,12,100.0,176,131.51703999999998,30,131.73334,Entire home/apt,2017-08-07,33315,2,2.5,1,37,99,3952.0,10,1.0
2802062,8194124,Oakland,9,100.0,159,62.20126,19,65.0,Private room,2015-09-02,94609,1,1.0,0,24,98,1235.0,2,0.0
36526046,11227489,New York,11,100.0,40,45.0,19,45.0,Private room,2016-02-11,11102,1,1.0,1,64,94,855.0,3,1.0
4591141,6504170,Chicago,5,96.17390999999999,204,114.21568,57,150.49123,Entire home/apt,2015-05-20,60622,2,1.0,0,123,97,8578.0,20,1.0
24197496,12253246,New York,7,98.166664,24,184.45833000000002,3,180.0,Entire home/apt,2016-04-04,10010,0,1.0,0,20,99,540.0,2,1.0
34405493,12916193,Los Angeles,5,99.78889000000001,243,24.008229999999998,6,18.666666,Private room,2016-05-07,90038,1,2.0,1,2,100,112.0,2,0.0
40298041,12865414,Houston,5,100.0,144,53.63194300000001,19,56.0,Private room,2016-05-04,77019,1,1.0,1,16,96,1064.0,9,1.0
64187646,12037343,New York,8,100.0,164,97.23781,44,103.97726999999999,Entire home/apt,2016-03-24,11385,2,1.0,1,29,92,4575.0,7,0.0
6874740,7010560,New York,6,99.71831,215,62.474419999999995,47,54.914894,Private room,2015-06-24,10031,1,1.0,1,83,87,2581.0,17,0.0
83754257,14687072,Miami,9,90.35714,110,155.0,0,0.0,Entire home/apt,2016-08-22,33131,1,1.0,0,32,96,0.0,0,1.0
8168166,4015999,Los Angeles,8,100.0,127,141.18898000000002,42,145.0238,Entire home/apt,2014-09-01,90029,1,1.0,0,62,98,6091.0,10,1.0
61401979,11603441,Washington,8,100.0,177,82.24859000000001,18,92.44444,Entire home/apt,2016-02-28,20011,1,1.0,0,21,98,1664.0,4,1.0
10590692,2071420,New York,12,100.0,95,203.97894,66,201.75757,Entire home/apt,2013-12-14,10011,1,1.0,0,132,98,13316.0,12,1.0
3588990,195241,Miami,9,96.545456,243,159.66666999999998,0,0.0,Entire home/apt,2011-08-10,33139,1,1.0,0,13,92,0.0,0,0.0
88044022,14466638,Los Angeles,9,100.0,31,225.0,0,0.0,Entire home/apt,2016-08-10,90018,3,1.0,0,15,96,0.0,0,1.0
21156036,13892833,New York,5,94.73684,230,24.086956,45,26.022223,Private room,2016-07-07,11211,1,1.5,1,8,80,1171.0,19,0.0
10901678,13659593,Dallas,5,96.875,210,66.98095,52,61.73076999999999,Entire home/apt,2016-06-22,75230,0,1.0,1,28,99,3210.0,27,1.0
3830325,8417134,New York,9,100.0,181,125.66851000000001,7,150.14285,Private room,2015-09-15,10019,1,1.0,0,46,98,1051.0,3,1.0
42649363,13325811,Los Angeles,8,97.16216,161,49.1677,10,48.0,Private room,2016-06-02,90005,1,1.0,1,30,88,480.0,3,0.0
4701443,886808,New York,8,100.0,164,51.542683000000004,61,51.540985,Private room,2013-01-13,11355,1,1.5,0,81,96,3144.0,9,0.0
904645,23647123,Miami,12,95.434784,200,119.175,46,121.63043,Entire home/apt,2018-03-10,33140,0,1.0,1,21,96,5595.0,18,0.0
27332659,12867902,Chicago,11,99.0,178,191.95506,66,202.69698,Entire home/apt,2016-05-04,60640,4,2.0,1,59,94,13378.0,13,0.0
112347426,16861760,Los Angeles,8,100.0,106,151.10378,21,146.71428,Entire home/apt,2017-01-18,90028,0,1.0,1,38,99,3081.0,6,1.0
58623988,11638050,New York,11,98.72222,213,333.48357999999996,46,322.58693999999997,Entire home/apt,2016-03-01,10022,2,1.0,0,52,92,14839.0,11,0.0
169369359,22971134,Miami,12,100.0,199,45.984924,13,45.307693,Private room,2018-02-01,33186,1,1.0,0,18,98,589.0,4,1.0
17916157,4301665,Washington,9,100.0,203,105.20689399999999,53,127.320755,Entire home/apt,2014-09-22,20010,2,2.0,1,164,96,6748.0,15,1.0
41881230,14560685,Los Angeles,11,99.86856999999999,200,228.01,21,242.2381,Entire home/apt,2016-08-15,90028,3,3.0,1,72,97,5087.0,6,1.0
7558452,3799598,New York,5,99.22222,147,158.05443,41,225.85365,Entire home/apt,2014-08-03,10003,2,1.0,1,96,87,9260.0,14,0.0
139867352,20194665,New York,10,100.0,225,43.675556,50,45.04,Private room,2017-08-15,11105,1,1.0,1,29,95,2252.0,24,0.0
11036611,9692819,Philadelphia,8,100.0,10,60.5,0,0.0,Entire home/apt,2015-11-26,19122,2,1.0,1,84,96,0.0,0,1.0
5162192,12598128,New York,11,99.85882600000001,128,235.0,0,0.0,Entire home/apt,2016-04-20,10025,3,1.5,0,2,80,0.0,0,0.0
27537,4317357,Los Angeles,7,98.95,8,213.375,0,0.0,Entire home/apt,2014-09-23,90019,2,2.0,0,5,96,0.0,0,1.0
7798378,8016164,Philadelphia,6,91.96296,134,190.56717,41,176.53659,Entire home/apt,2015-08-21,19103,1,1.0,1,48,96,7238.0,13,1.0
864370,489018,New York,7,100.0,46,185.0,0,0.0,Entire home/apt,2012-05-19,10009,1,1.0,0,38,97,0.0,0,1.0
93232901,19830749,Dallas,11,99.85714,196,174.94388,44,200.54546000000002,Entire home/apt,2017-07-10,75208,4,2.0,1,18,100,8824.0,17,1.0
17252414,4792748,New York,11,100.0,179,131.84917,78,124.55128500000001,Private room,2014-11-22,10013,1,1.0,1,136,95,9715.0,25,1.0
130987590,18813145,Los Angeles,12,97.55,24,105.29166399999998,13,105.07692,Entire home/apt,2017-05-17,90068,0,1.0,0,49,100,1366.0,6,1.0
30908698,13800808,Houston,8,100.0,110,117.63636000000001,0,0.0,Entire home/apt,2016-07-01,77023,2,1.0,0,2,100,0.0,0,1.0
7913863,7619668,New York,11,99.53125,72,39.38889,5,34.0,Private room,2015-07-27,11211,1,1.5,0,114,91,170.0,1,0.0
43226028,8617250,Los Angeles,10,99.46154,136,35.639706,57,40.263157,Private room,2015-09-27,90026,1,2.0,0,23,96,2295.0,5,1.0
5577926,6973292,New York,5,100.0,90,57.322224,3,67.666664,Private room,2015-06-22,11103,1,1.0,0,21,99,203.0,1,1.0
3480784,19161974,New York,10,93.1579,169,76.24261,46,71.28260999999999,Private room,2017-06-05,10002,1,1.0,1,8,100,3279.0,13,1.0
3392276,8237735,Los Angeles,6,99.78723000000001,134,89.66418,3,73.0,Entire home/apt,2015-09-05,90025,1,1.0,0,5,85,219.0,1,0.0
25660835,6268082,Boston,10,100.0,167,155.82036000000002,74,150.62163,Entire home/apt,2015-05-03,2116,1,1.0,1,61,98,11146.0,8,1.0
30826993,16145871,New York,11,100.0,20,250.0,8,250.0,Entire home/apt,2016-11-25,11215,3,1.0,0,37,100,2000.0,1,1.0
3049679,9631903,New York,12,94.35,7,173.57143,2,170.0,Entire home/apt,2015-11-23,10002,0,1.0,0,41,99,340.0,1,1.0
47644597,18224659,New York,11,99.2625,236,62.377117000000005,74,59.594593,Private room,2017-04-12,11221,1,1.5,0,28,89,4410.0,22,0.0
47381060,13097218,Houston,6,91.69230999999999,114,68.38596,8,46.25,Private room,2016-05-19,77022,4,3.0,1,7,100,370.0,2,1.0
27447027,17811142,Miami,10,98.26316,236,287.0339,20,233.5,Entire home/apt,2017-03-18,33139,0,1.0,1,3,100,4670.0,8,0.0
133472177,19347330,New York,9,100.0,214,56.953269999999996,55,60.909092,Private room,2017-06-15,11355,0,1.0,0,18,94,3350.0,21,0.0
313317,64107,New York,11,100.0,240,99.833336,31,100.0,Private room,2010-12-09,11216,1,1.0,0,240,95,3100.0,6,0.0
1834769,682032,New York,6,93.666664,175,42.422855,6,44.333332,Entire home/apt,2012-09-03,11378,1,1.0,0,37,92,266.0,1,0.0
16695347,7875951,Washington,5,94.04762,212,176.19812,62,153.41936,Entire home/apt,2015-08-12,20005,1,1.0,0,34,97,9512.0,13,1.0
28357796,11884317,New York,6,97.347824,197,211.72081,9,221.0,Entire home/apt,2016-03-15,10011,2,2.0,1,23,86,1989.0,5,0.0
35874075,6846209,Chicago,11,98.947365,236,54.165253,0,0.0,Private room,2015-06-13,60651,1,1.5,0,54,97,0.0,0,1.0
124478591,18078037,Miami,11,100.0,202,64.039604,41,69.585365,Entire home/apt,2017-04-04,33177,1,1.0,0,33,99,2853.0,13,1.0
